LSOA code,LSOA name,LSOA IMD Score_y,LONG__y,LAT_y,Crime type,0
E01009084,Birmingham 042A,31.793,-1.81061,52.499,Burglary,13
E01009987,Sandwell 019B,58.334,-2.00677,52.5203,Burglary,13
E01009091,Birmingham 045B,43.098,-1.79361,52.4935,Burglary,13
E01009925,Sandwell 034D,17.328,-1.98063,52.471,Burglary,13
E01009312,Birmingham 072A,18.793,-1.79371,52.4624,Burglary,13
E01009585,Coventry 007E,65.988,-1.46557,52.4401,Burglary,13
E01010461,Wolverhampton 008D,11.807,-2.0953,52.6084,Burglary,13
E01008973,Birmingham 118B,30.221,-1.90632,52.4159,Burglary,13
E01009243,Birmingham 016B,24.221,-1.91665,52.5433,Burglary,13
E01009869,Dudley 032C,17.259,-2.09988,52.4666,Burglary,13
E01009266,Birmingham 034A,39.463,-1.93832,52.5139,Burglary,13
E01008948,Birmingham 122D,21.806,-1.88378,52.4043,Burglary,13
E01009868,Dudley 033F,23.713,-2.08375,52.463,Burglary,13
E01010456,Wolverhampton 004A,68.126,-2.10242,52.6171,Burglary,13
E01009737,Dudley 034D,13.264,-2.06777,52.4571,Burglary,13
E01008882,Birmingham 066A,59.693,-1.82814,52.4663,Burglary,13
E01009259,Birmingham 094E,59.739,-2.00075,52.4514,Burglary,13
E01010457,Wolverhampton 004B,23.176,-2.09097,52.6157,Burglary,13
E01008909,Birmingham 041D,45.386,-1.90218,52.4988,Burglary,13
E01009405,Birmingham 020C,42.995,-1.8518,52.5302,Burglary,13
E01010229,Solihull 016C,3.901,-1.78785,52.4287,Burglary,13
E01010474,Wolverhampton 012A,37.523,-2.08352,52.6032,Burglary,13
E01008906,Birmingham 049A,54.427,-1.90761,52.5002,Burglary,13
E01009522,Coventry 014A,24.444,-1.53209,52.4238,Burglary,13
E01010479,Wolverhampton 011B,36.002,-2.10777,52.6045,Burglary,13
E01009756,Dudley 006B,48.248,-2.09042,52.52,Burglary,13
E01009032,Birmingham 108A,19.494,-1.83816,52.4314,Burglary,13
E01009516,Birmingham 062C,40.111,-1.7944,52.4753,Burglary,13
E01010020,Sandwell 024C,30.978,-1.99345,52.4924,Burglary,13
E01010470,Wolverhampton 020E,41.971,-2.14574,52.5807,Burglary,13
E01010128,Solihull 008D,42.811,-1.72437,52.4746,Burglary,13
E01009105,Birmingham 025E,26.859,-1.79986,52.5248,Burglary,13
E01010084,Sandwell 022G,38.689,-2.03984,52.5054,Burglary,13
E01009915,Dudley 021E,11.932,-2.15492,52.4803,Burglary,13
E01009784,Dudley 009B,5.217,-2.11024,52.5149,Burglary,13
E01010348,Walsall 005A,18.75,-1.97189,52.6275,Burglary,13
E01010191,Solihull 022A,4.902,-1.79776,52.4051,Burglary,13
E01009652,Coventry 017E,11.821,-1.54563,52.4257,Burglary,13
E01010282,Walsall 012A,56.792,-1.9938,52.6106,Burglary,13
E01009104,Birmingham 028E,56.986,-1.83183,52.5147,Burglary,13
E01009550,Coventry 037C,11.398,-1.50335,52.3968,Burglary,13
E01033187,Dudley 006G,56.202,-2.09198,52.5256,Burglary,13
E01009875,Dudley 018E,31.594,-2.07407,52.4826,Burglary,13
E01010120,Solihull 001B,26.134,-1.76711,52.5131,Burglary,13
E01010122,Solihull 001D,10.948,-1.78641,52.5063,Burglary,13
E01009860,Dudley 042D,8.543,-2.12254,52.4501,Burglary,13
E01009800,Dudley 036A,10.126,-2.01736,52.4603,Burglary,13
E01032889,Walsall 013E,67.813,-1.97849,52.6179,Burglary,13
E01008939,Birmingham 111E,40.022,-1.87145,52.4201,Burglary,13
E01009028,Birmingham 090D,44.801,-1.83653,52.4492,Burglary,13
E01009959,Sandwell 035E,9.814,-2.05459,52.4671,Burglary,13
E01009170,Birmingham 131C,13.764,-1.96967,52.3905,Burglary,13
E01009452,Birmingham 005E,14.117,-1.79501,52.5609,Burglary,13
E01010352,Walsall 005D,11.608,-1.97274,52.6232,Burglary,13
E01010529,Wolverhampton 016D,42.877,-2.13596,52.5928,Burglary,13
E01009425,Birmingham 002D,11.279,-1.83108,52.5859,Burglary,13
E01009540,Coventry 039B,52.31,-1.46726,52.3892,Burglary,13
E01009081,Birmingham 038C,62.497,-1.80825,52.5037,Burglary,13
E01010197,Solihull 019C,3.923,-1.79619,52.4139,Burglary,13
E01009796,Dudley 026D,21.024,-2.03709,52.4594,Burglary,12
E01009958,Sandwell 038D,11.461,-2.06337,52.4665,Burglary,12
E01008954,Birmingham 113B,21.519,-1.95377,52.422,Burglary,12
E01010218,Solihull 021A,27.399,-1.86497,52.4083,Burglary,12
E01009812,Dudley 043E,9.101,-2.0827,52.4364,Burglary,12
E01009250,Birmingham 080B,24.213,-2.00817,52.4579,Burglary,12
E01009633,Coventry 028A,24.817,-1.49183,52.4007,Burglary,12
E01010221,Solihull 021C,17.165,-1.85162,52.4036,Burglary,12
E01009794,Dudley 030B,8.83,-2.01858,52.4729,Burglary,12
E01009562,Coventry 040C,11.531,-1.49945,52.3853,Burglary,12
E01009252,Birmingham 073C,12.231,-1.97133,52.4624,Burglary,12
E01009171,Birmingham 130D,37.802,-2.00561,52.3886,Burglary,12
E01009515,Birmingham 067C,41.398,-1.80715,52.4752,Burglary,12
E01009039,Birmingham 132A,13.915,-1.84475,52.4182,Burglary,12
E01008964,Birmingham 107C,37.57,-1.91113,52.4354,Burglary,12
E01010203,Solihull 022C,10.408,-1.81586,52.4029,Burglary,12
E01009802,Dudley 036B,19.637,-2.01635,52.4517,Burglary,12
E01010204,Solihull 018D,38.921,-1.82642,52.4196,Burglary,12
E01009764,Dudley 001B,18.422,-2.08428,52.5462,Burglary,12
E01009774,Dudley 005D,18.558,-2.10686,52.5339,Burglary,12
E01009041,Birmingham 132C,16.596,-1.83995,52.4163,Burglary,12
E01010302,Walsall 002A,36.042,-1.91761,52.6521,Burglary,12
E01009752,Dudley 017B,48.688,-2.12848,52.4931,Burglary,12
E01009631,Coventry 020C,50.343,-1.5223,52.4155,Burglary,12
E01010166,Solihull 025A,4.819,-1.62346,52.3891,Burglary,12
E01009237,Birmingham 024A,33.166,-1.92478,52.5327,Burglary,12
E01010546,Wolverhampton 014A,11.939,-2.18306,52.6045,Burglary,12
E01009416,Birmingham 003A,7.223,-1.80588,52.5951,Burglary,12
E01010315,Walsall 038E,34.916,-2.04871,52.5559,Burglary,12
E01009189,Birmingham 104E,16.636,-1.88297,52.4365,Burglary,12
E01008992,Birmingham 079C,12.844,-1.93975,52.4622,Burglary,12
E01009223,Birmingham 013A,26.378,-1.90857,52.5491,Burglary,12
E01010547,Wolverhampton 014B,8.342,-2.16843,52.5952,Burglary,12
E01010483,Wolverhampton 007B,58.871,-2.11758,52.6134,Burglary,12
E01033643,Birmingham 082F,50.599,-1.86225,52.4541,Burglary,12
E01010408,Walsall 025E,46.226,-2.0527,52.5904,Burglary,12
E01010252,Walsall 004C,22.754,-1.9275,52.637,Burglary,12
E01009395,Birmingham 097F,35.655,-1.86303,52.4417,Burglary,12
E01009101,Birmingham 029D,47.77,-1.79978,52.5131,Burglary,12
E01009480,Birmingham 044C,50.266,-1.83102,52.4985,Burglary,12
E01010250,Walsall 004B,20.928,-1.91547,52.6418,Burglary,12
E01010277,Walsall 013B,45.59,-1.98821,52.6054,Burglary,12
E01009592,Coventry 043B,36.988,-1.49999,52.4474,Burglary,12
E01010244,Walsall 015D,37.179,-1.92857,52.6019,Burglary,12
E01010418,Wolverhampton 022A,19.952,-2.06151,52.5765,Burglary,12
E01009710,Coventry 013C,17.016,-1.45058,52.4249,Burglary,12
E01009913,Dudley 021C,22.025,-2.14412,52.4863,Burglary,12
E01009594,Coventry 006D,17.403,-1.52906,52.4436,Burglary,12
E01009647,Coventry 017C,17.974,-1.52895,52.4137,Burglary,12
E01009488,Birmingham 051C,65.111,-1.836,52.4899,Burglary,12
E01009922,Sandwell 034B,27.174,-1.98117,52.4786,Burglary,12
E01009837,Dudley 037C,34.229,-2.11648,52.4541,Burglary,12
E01010068,Sandwell 015C,32.635,-2.07577,52.5267,Burglary,12
E01009001,Birmingham 018A,27.305,-1.84122,52.5363,Burglary,12
E01009341,Birmingham 066E,50.375,-1.82725,52.4786,Burglary,12
E01009031,Birmingham 105C,20.967,-1.85231,52.4304,Burglary,12
E01008918,Birmingham 094A,54.072,-2.00009,52.4437,Burglary,12
E01009338,Birmingham 070D,52.126,-1.84624,52.4631,Burglary,12
E01008936,Birmingham 111C,34.584,-1.88353,52.4253,Burglary,12
E01010055,Sandwell 028B,28.989,-1.97376,52.4891,Burglary,12
E01010272,Walsall 017B,54.301,-1.99558,52.607,Burglary,12
E01010061,Sandwell 026B,41.264,-1.95936,52.4873,Burglary,12
E01010383,Walsall 019D,44.811,-2.03811,52.5968,Burglary,12
E01010385,Walsall 028A,3.753,-1.8794,52.5837,Burglary,12
E01009474,Birmingham 010F,13.796,-1.84465,52.5476,Burglary,12
E01009269,Birmingham 034B,44.829,-1.94396,52.5161,Burglary,12
E01009502,Birmingham 101C,49.209,-1.97364,52.4368,Burglary,12
E01009659,Coventry 016C,43.073,-1.48511,52.4147,Burglary,12
E01010328,Walsall 029C,7.028,-1.9539,52.5781,Burglary,12
E01009588,Coventry 043A,39.747,-1.51286,52.4403,Burglary,12
E01010022,Sandwell 037B,18.16,-2.00895,52.4641,Burglary,12
E01010358,Walsall 039E,17.085,-1.8992,52.5578,Burglary,12
E01010447,Wolverhampton 018E,36.735,-2.09348,52.5858,Burglary,12
E01010226,Solihull 016B,9.968,-1.76697,52.4145,Burglary,12
E01009256,Birmingham 085D,30.772,-1.98445,52.4577,Burglary,12
E01009858,Dudley 040C,14.673,-2.14338,52.4504,Burglary,12
E01010011,Sandwell 011C,14.383,-1.93374,52.5431,Burglary,12
E01009877,Dudley 020E,45.952,-2.08735,52.4812,Burglary,12
E01010014,Sandwell 012D,20.609,-1.9572,52.54,Burglary,12
E01009625,Coventry 011C,24.583,-1.5171,52.4243,Burglary,12
E01010139,Solihull 006C,31.277,-1.73782,52.489,Burglary,12
E01008895,Birmingham 089F,29.323,-1.81191,52.4469,Burglary,12
E01010239,Solihull 002C,44.373,-1.75109,52.5099,Burglary,12
E01009399,Birmingham 083E,62.315,-1.87566,52.4533,Burglary,12
E01009723,Dudley 028B,5.036,-2.13154,52.4683,Burglary,12
E01009617,Coventry 027C,18.926,-1.47325,52.4067,Burglary,12
E01010294,Walsall 008B,48.957,-2.01231,52.6141,Burglary,12
E01010332,Walsall 035B,7.859,-1.95729,52.5715,Burglary,12
E01009715,Coventry 019C,21.789,-1.44091,52.4174,Burglary,12
E01010434,Wolverhampton 001A,27.242,-2.12263,52.6181,Burglary,12
E01009861,Dudley 033C,25.168,-2.08126,52.4597,Burglary,12
E01010024,Sandwell 036B,14.574,-1.99175,52.4668,Burglary,12
E01008928,Birmingham 102E,50.213,-2.00425,52.4301,Burglary,12
E01010078,Sandwell 025D,15.093,-2.05504,52.5013,Burglary,12
E01009622,Coventry 012A,45.451,-1.52423,52.4284,Burglary,11
E01009968,Sandwell 006A,16.57,-1.94805,52.5506,Burglary,11
E01010116,Solihull 015B,7.971,-1.75929,52.4287,Burglary,11
E01009914,Dudley 021D,5.987,-2.17301,52.4826,Burglary,11
E01009966,Sandwell 003C,35.56,-2.0049,52.5504,Burglary,11
E01010117,Solihull 003A,8.379,-1.76556,52.5093,Burglary,11
E01009658,Coventry 021C,23.635,-1.47353,52.4155,Burglary,11
E01009614,Coventry 021A,13.924,-1.46873,52.4114,Burglary,11
E01010086,Sandwell 001B,35.057,-2.02178,52.5642,Burglary,11
E01010141,Solihull 006D,51.758,-1.73915,52.4855,Burglary,11
E01009589,Coventry 001A,30.738,-1.49423,52.4504,Burglary,11
E01009807,Dudley 043A,4.09,-2.07475,52.4485,Burglary,11
E01010154,Solihull 026D,6.069,-1.74991,52.4034,Burglary,11
E01010032,Sandwell 014C,73.297,-2.06277,52.538,Burglary,11
E01010146,Solihull 004A,39.487,-1.7517,52.4967,Burglary,11
E01009627,Coventry 012C,34.476,-1.52132,52.4242,Burglary,11
E01010010,Sandwell 011B,34.54,-1.93396,52.5347,Burglary,11
E01010097,Sandwell 005D,33.621,-2.03796,52.5458,Burglary,11
E01009729,Dudley 027E,21.972,-2.11443,52.4705,Burglary,11
E01010050,Sandwell 023E,31.882,-1.98333,52.4949,Burglary,11
E01009863,Dudley 033E,21.755,-2.07484,52.4594,Burglary,11
E01009771,Dudley 004D,12.239,-2.10022,52.5377,Burglary,11
E01009951,Sandwell 039E,52.644,-1.97343,52.5469,Burglary,11
E01008941,Birmingham 115C,52.436,-1.86504,52.4169,Burglary,11
E01009976,Sandwell 016A,13.04,-2.04604,52.5297,Burglary,11
E01009974,Sandwell 006C,15.44,-1.93544,52.5495,Burglary,11
E01010163,Solihull 010D,11.461,-1.79867,52.4498,Burglary,11
E01009970,Sandwell 002B,28.484,-1.96612,52.5601,Burglary,11
E01009871,Dudley 018D,24.836,-2.07053,52.4881,Burglary,11
E01010035,Sandwell 007C,16.583,-2.0505,52.5494,Burglary,11
E01009646,Coventry 022A,12.493,-1.55028,52.4166,Burglary,11
E01009763,Dudley 001A,31.273,-2.07645,52.5485,Burglary,11
E01010133,Solihull 011B,15.371,-1.78016,52.4468,Burglary,11
E01009883,Dudley 013C,34.935,-2.11315,52.5097,Burglary,11
E01009830,Dudley 019F,7.066,-2.16391,52.4903,Burglary,11
E01009985,Sandwell 018C,47.618,-2.01109,52.517,Burglary,11
E01009865,Dudley 025B,34.347,-2.09847,52.4738,Burglary,11
E01009700,Coventry 029C,57.608,-1.58623,52.4089,Burglary,11
E01009492,Birmingham 055E,54.936,-1.82772,52.4876,Burglary,11
E01010359,Walsall 039F,16.435,-1.90662,52.5571,Burglary,11
E01009213,Birmingham 124E,41.167,-1.97655,52.3993,Burglary,11
E01009366,Birmingham 084A,54.819,-1.89445,52.4605,Burglary,11
E01010353,Walsall 010C,26.083,-1.95086,52.622,Burglary,11
E01010539,Wolverhampton 009A,17.86,-2.15655,52.6028,Burglary,11
E01009245,Birmingham 016C,25.666,-1.92682,52.5433,Burglary,11
E01010342,Walsall 034D,49.077,-1.9801,52.5728,Burglary,11
E01009173,Birmingham 119B,54.819,-1.99259,52.4111,Burglary,11
E01009376,Birmingham 084C,59.053,-1.88788,52.4562,Burglary,11
E01009249,Birmingham 080A,25.398,-1.99677,52.4572,Burglary,11
E01009264,Birmingham 032D,32.155,-1.93553,52.5159,Burglary,11
E01010376,Walsall 020A,17.079,-2.04106,52.5933,Burglary,11
E01008883,Birmingham 078A,38.636,-1.82302,52.4628,Burglary,11
E01009514,Birmingham 062B,66.535,-1.78914,52.4764,Burglary,11
E01009262,Birmingham 133A,20.299,-1.92313,52.5203,Burglary,11
E01009339,Birmingham 140A,52.522,-1.85579,52.4583,Burglary,11
E01010448,Wolverhampton 018F,43.613,-2.09527,52.5802,Burglary,11
E01009265,Birmingham 032E,38.104,-1.93026,52.5139,Burglary,11
E01010373,Walsall 030E,12.496,-1.96995,52.573,Burglary,11
E01008999,Birmingham 031B,42.242,-1.84279,52.5149,Burglary,11
E01009352,Birmingham 039C,56.499,-1.92774,52.5039,Burglary,11
E01009503,Birmingham 101D,50.357,-1.96455,52.4367,Burglary,11
E01010232,Solihull 015E,16.711,-1.76911,52.4278,Burglary,11
E01009058,Birmingham 033D,36.139,-1.89208,52.5104,Burglary,11
E01009430,Birmingham 004E,8.16,-1.83173,52.5697,Burglary,11
E01009461,Birmingham 015C,6.013,-1.81592,52.538,Burglary,11
E01010313,Walsall 038C,35.71,-2.03936,52.5604,Burglary,11
E01010286,Walsall 006C,52.756,-1.99179,52.6194,Burglary,11
E01010289,Walsall 012D,63.103,-1.98538,52.6155,Burglary,11
E01009230,Birmingham 017C,22.964,-1.88581,52.5388,Burglary,11
E01009448,Birmingham 005D,36.892,-1.78017,52.5666,Burglary,11
E01010287,Walsall 012B,36.326,-2.00002,52.6166,Burglary,11
E01010284,Walsall 006A,40.903,-1.98956,52.6248,Burglary,11
E01010329,Walsall 039A,10.022,-1.93892,52.5812,Burglary,11
E01010330,Walsall 029D,26.741,-1.96754,52.5779,Burglary,11
E01010334,Walsall 035D,7.988,-1.94319,52.5645,Burglary,11
E01009396,Birmingham 082D,54.371,-1.86849,52.4549,Burglary,11
E01010254,Walsall 004D,26.068,-1.92544,52.6276,Burglary,11
E01009466,Birmingham 009D,9.81,-1.8321,52.5506,Burglary,11
E01010321,Walsall 010B,33.736,-1.96078,52.6151,Burglary,11
E01009222,Birmingham 008B,52.312,-1.89546,52.5545,Burglary,11
E01010322,Walsall 016B,27.649,-1.95235,52.6065,Burglary,11
E01009404,Birmingham 020B,46.864,-1.85503,52.5355,Burglary,11
E01010262,Walsall 036A,31.386,-2.03781,52.5743,Burglary,11
E01009476,Birmingham 055B,57.769,-1.83393,52.4832,Burglary,11
E01009276,Birmingham 133C,21.644,-1.93736,52.531,Burglary,11
E01009132,Birmingham 014D,56.75,-1.86424,52.545,Burglary,11
E01009141,Birmingham 137A,56.453,-1.92267,52.4822,Burglary,11
E01010561,Wolverhampton 012B,11.38,-2.0585,52.6006,Burglary,11
E01010200,Solihull 018B,16.217,-1.81908,52.4059,Burglary,11
E01009323,Birmingham 069E,51.695,-1.78413,52.4636,Burglary,11
E01010201,Solihull 018C,8.289,-1.8219,52.4098,Burglary,11
E01010401,Walsall 025A,45.046,-2.07127,52.588,Burglary,11
E01010188,Solihull 028F,2.137,-1.74965,52.3656,Burglary,11
E01010423,Wolverhampton 022C,51.654,-2.07244,52.5818,Burglary,11
E01009291,Birmingham 095D,40.733,-1.96248,52.4421,Burglary,11
E01010425,Wolverhampton 023D,32.269,-2.07787,52.58,Burglary,11
E01009033,Birmingham 103F,45.626,-1.8297,52.4271,Burglary,11
E01010437,Wolverhampton 001C,8.741,-2.11385,52.632,Burglary,11
E01010187,Solihull 028E,2.899,-1.7711,52.3814,Burglary,11
E01010513,Wolverhampton 031A,17.936,-2.15666,52.5561,Burglary,11
E01009549,Coventry 037B,5.935,-1.51164,52.3966,Burglary,11
E01009299,Birmingham 057B,48.978,-1.77725,52.481,Burglary,11
E01009126,Birmingham 026A,20.699,-1.8666,52.5261,Burglary,11
E01010388,Walsall 022E,3.96,-1.90062,52.5912,Burglary,11
E01010445,Wolverhampton 018D,58.022,-2.10117,52.589,Burglary,11
E01009842,Dudley 018B,40.271,-2.08187,52.4931,Burglary,10
E01009411,Birmingham 030B,28.287,-1.87014,52.5192,Burglary,10
E01010037,Sandwell 009D,49.472,-2.04471,52.5431,Burglary,10
E01009749,Dudley 016A,18.839,-2.1393,52.5062,Burglary,10
E01009096,Birmingham 029A,54.358,-1.78958,52.5231,Burglary,10
E01009937,Sandwell 032A,37.313,-1.99288,52.4799,Burglary,10
E01009100,Birmingham 025D,33.463,-1.81222,52.5298,Burglary,10
E01008969,Birmingham 117C,22.734,-1.88159,52.4193,Burglary,10
E01010038,Sandwell 029A,35.551,-2.04939,52.4907,Burglary,10
E01010039,Sandwell 025A,42.887,-2.06032,52.4846,Burglary,10
E01009732,Dudley 039A,31.279,-2.06353,52.446,Burglary,10
E01010040,Sandwell 029B,28.754,-2.04592,52.4848,Burglary,10
E01009235,Birmingham 016A,22.706,-1.9258,52.5365,Burglary,10
E01009436,Birmingham 012B,4.538,-1.7944,52.545,Burglary,10
E01010382,Walsall 019C,30.01,-2.03174,52.6012,Burglary,10
E01009997,Sandwell 010E,36.468,-1.99265,52.5364,Burglary,10
E01009438,Birmingham 012C,7.908,-1.7859,52.5402,Burglary,10
E01010549,Wolverhampton 014D,16.818,-2.1822,52.5929,Burglary,10
E01009288,Birmingham 100C,23.574,-1.91974,52.4434,Burglary,10
E01010446,Wolverhampton 023E,37.802,-2.08252,52.5836,Burglary,10
E01009827,Dudley 019C,4.711,-2.17835,52.4915,Burglary,10
E01009137,Birmingham 011G,58.511,-1.87859,52.5399,Burglary,10
E01010028,Sandwell 037E,34.315,-2.00607,52.4683,Burglary,10
E01010308,Walsall 002D,49.072,-1.93056,52.6427,Burglary,10
E01009092,Birmingham 054A,58.718,-1.80073,52.4891,Burglary,10
E01010000,Sandwell 030A,22.905,-2.00905,52.4805,Burglary,10
E01009815,Dudley 014B,4.413,-2.18316,52.4985,Burglary,10
E01009429,Birmingham 003D,3.431,-1.81586,52.5829,Burglary,10
E01009002,Birmingham 023A,71.83,-1.84389,52.5332,Burglary,10
E01009711,Coventry 013D,21.487,-1.46546,52.4225,Burglary,10
E01009804,Dudley 036D,7.874,-2.03259,52.4372,Burglary,10
E01010056,Sandwell 028C,40.089,-1.97877,52.4895,Burglary,10
E01009834,Dudley 031D,31.471,-2.12746,52.4559,Burglary,10
E01009371,Birmingham 077D,61.087,-1.87182,52.4596,Burglary,10
E01010008,Sandwell 011A,23.456,-1.9345,52.5386,Burglary,10
E01010051,Sandwell 031D,34.023,-1.98382,52.492,Burglary,10
E01009374,Birmingham 084B,61.941,-1.8888,52.4603,Burglary,10
E01032589,Birmingham 132E,21.427,-1.83418,52.4221,Burglary,10
E01009319,Birmingham 081E,17.89,-1.77574,52.4545,Burglary,10
E01010356,Walsall 039C,12.341,-1.92059,52.5671,Burglary,10
E01010077,Sandwell 022A,40.222,-2.04491,52.5012,Burglary,10
E01009824,Dudley 016D,25.995,-2.15847,52.4972,Burglary,10
E01009257,Birmingham 080F,48.577,-1.99468,52.4549,Burglary,10
E01009012,Birmingham 028C,25.112,-1.83237,52.52,Burglary,10
E01009270,Birmingham 034C,51.925,-1.93488,52.5102,Burglary,10
E01010551,Wolverhampton 019C,12.14,-2.17985,52.5845,Burglary,10
E01009151,Birmingham 053A,39.08,-1.94876,52.4846,Burglary,10
E01009103,Birmingham 029E,60.475,-1.79272,52.5141,Burglary,10
E01009394,Birmingham 093D,23.832,-1.87264,52.4443,Burglary,10
E01009393,Birmingham 140F,38.754,-1.85915,52.445,Burglary,10
E01010064,Sandwell 026E,39.454,-1.96382,52.491,Burglary,10
E01009314,Birmingham 069B,38.883,-1.78019,52.462,Burglary,10
E01008893,Birmingham 089D,30.457,-1.81522,52.4518,Burglary,10
E01009935,Sandwell 027B,47.757,-2.03366,52.491,Burglary,10
E01009701,Coventry 029D,31.496,-1.58734,52.4046,Burglary,10
E01010552,Wolverhampton 019D,18.449,-2.18781,52.5793,Burglary,10
E01009651,Coventry 031D,51.364,-1.52229,52.4076,Burglary,10
E01009021,Birmingham 103C,51.554,-1.81788,52.4404,Burglary,10
E01010346,Walsall 003B,8.714,-1.96205,52.6356,Burglary,10
E01009111,Birmingham 127B,28.108,-1.94606,52.3997,Burglary,10
E01010351,Walsall 005C,19.266,-1.96469,52.6178,Burglary,10
E01009383,Birmingham 083D,44.1,-1.87517,52.4508,Burglary,10
E01009316,Birmingham 081B,29.501,-1.79185,52.4582,Burglary,10
E01010540,Wolverhampton 009B,10.541,-2.16672,52.6031,Burglary,10
E01010344,Walsall 034F,41.066,-1.98308,52.5691,Burglary,10
E01009384,Birmingham 092E,53.154,-1.88598,52.4516,Burglary,10
E01009108,Birmingham 127A,16.716,-1.93951,52.4009,Burglary,10
E01009463,Birmingham 015D,8.274,-1.82137,52.5394,Burglary,10
E01009486,Birmingham 044E,55.46,-1.83297,52.4932,Burglary,10
E01009207,Birmingham 124B,14.871,-1.97864,52.4094,Burglary,10
E01009864,Dudley 025A,28.512,-2.10218,52.4775,Burglary,10
E01009971,Sandwell 002C,36.776,-1.95755,52.56,Burglary,10
E01010210,Solihull 023B,6.072,-1.83292,52.4009,Burglary,10
E01009896,Dudley 003A,9.92,-2.13147,52.5423,Burglary,10
E01009775,Dudley 004E,29.834,-2.09123,52.5343,Burglary,10
E01009169,Birmingham 129D,24.85,-1.99978,52.392,Burglary,10
E01010502,Wolverhampton 006C,15.711,-2.13536,52.6139,Burglary,10
E01009606,Coventry 005C,25.029,-1.48328,52.4405,Burglary,10
E01009471,Birmingham 009E,14.11,-1.82468,52.5513,Burglary,10
E01009218,Birmingham 120D,23.74,-1.95881,52.4158,Burglary,10
E01009510,Birmingham 056E,62.31,-1.80442,52.4817,Burglary,10
E01010526,Wolverhampton 016A,37.33,-2.13419,52.5962,Burglary,10
E01009543,Coventry 033D,6.016,-1.43636,52.3997,Burglary,10
E01008934,Birmingham 105B,19.228,-1.86154,52.4277,Burglary,10
E01010251,Walsall 007A,6.411,-1.9142,52.6283,Burglary,10
E01010528,Wolverhampton 016C,30.827,-2.13075,52.5939,Burglary,10
E01010260,Walsall 023C,39.985,-2.02343,52.5868,Burglary,10
E01009034,Birmingham 108B,16.587,-1.84498,52.4268,Burglary,10
E01009789,Dudley 007C,13.354,-2.12478,52.5284,Burglary,10
E01010220,Solihull 030A,8.482,-1.83681,52.4067,Burglary,10
E01033625,Birmingham 138D,13.687,-1.90486,52.4778,Burglary,10
E01010132,Solihull 011A,15.455,-1.76698,52.4413,Burglary,10
E01010259,Walsall 023B,25.421,-2.03041,52.5908,Burglary,10
E01009484,Birmingham 048D,65.968,-1.84863,52.4958,Burglary,10
E01009880,Dudley 009D,13.119,-2.10137,52.519,Burglary,10
E01009036,Birmingham 108D,18.644,-1.84034,52.422,Burglary,10
E01009787,Dudley 009C,7.61,-2.12126,52.5116,Burglary,10
E01009199,Birmingham 052D,32.331,-1.86673,52.4788,Burglary,10
E01010288,Walsall 012C,49.864,-1.99275,52.6148,Burglary,10
E01009447,Birmingham 005C,18.607,-1.79649,52.5656,Burglary,10
E01009754,Dudley 017D,35.994,-2.12368,52.4947,Burglary,10
E01009982,Sandwell 009A,39.492,-2.03803,52.5409,Burglary,10
E01009618,Coventry 027D,14.406,-1.46337,52.4071,Burglary,10
E01009226,Birmingham 017A,25.027,-1.88889,52.5476,Burglary,10
E01010234,Solihull 004B,53.784,-1.7459,52.5043,Burglary,10
E01009573,Coventry 015E,43.597,-1.51048,52.4215,Burglary,10
E01010279,Walsall 018B,42.157,-1.98217,52.6018,Burglary,10
E01009458,Birmingham 018D,28.61,-1.84342,52.543,Burglary,10
E01009017,Birmingham 097A,35.034,-1.84876,52.4453,Burglary,10
E01009118,Birmingham 127E,33.187,-1.94675,52.4026,Burglary,9
E01010225,Solihull 030C,8.812,-1.84017,52.4106,Burglary,9
E01009349,Birmingham 036D,45.392,-1.95643,52.5061,Burglary,9
E01009586,Coventry 008E,15.308,-1.45516,52.4386,Burglary,9
E01009544,Coventry 038A,25.312,-1.49168,52.388,Burglary,9
E01009967,Sandwell 003D,26.983,-1.98741,52.558,Burglary,9
E01009769,Dudley 001D,53.598,-2.07998,52.5357,Burglary,9
E01009353,Birmingham 039D,47.667,-1.93135,52.5045,Burglary,9
E01009670,Coventry 041D,5.325,-1.52007,52.3785,Burglary,9
E01010512,Wolverhampton 017E,28.751,-2.15032,52.5897,Burglary,9
E01010075,Sandwell 015E,16.708,-2.05695,52.5283,Burglary,9
E01009770,Dudley 001E,27.311,-2.07801,52.5538,Burglary,9
E01010231,Solihull 016E,3.839,-1.78696,52.423,Burglary,9
E01008959,Birmingham 116A,19.466,-1.94338,52.4169,Burglary,9
E01009530,Coventry 014C,11.664,-1.53625,52.4296,Burglary,9
E01009528,Coventry 010C,8.808,-1.56073,52.4343,Burglary,9
E01010566,Wolverhampton 008E,26.401,-2.08277,52.6078,Burglary,9
E01009133,Birmingham 011E,61.723,-1.87314,52.5458,Burglary,9
E01009819,Dudley 012C,11.466,-2.15823,52.509,Burglary,9
E01010392,Walsall 028D,5.879,-1.88719,52.59,Burglary,9
E01009722,Dudley 027B,11.606,-2.12612,52.4622,Burglary,9
E01009123,Birmingham 022A,43.079,-1.87104,52.5308,Burglary,9
E01010042,Sandwell 035F,32.952,-2.06619,52.4812,Burglary,9
E01009046,Birmingham 097E,22.988,-1.85335,52.4353,Burglary,9
