LSOA code,LSOA name,LSOA IMD Score_y,LONG__y,LAT_y,Crime type,0
E01010160,Solihull 012D,19.492,-1.79311,52.4438,Bicycle theft,1
E01009293,Birmingham 100D,23.215,-1.92154,52.4374,Bicycle theft,1
E01008981,Birmingham 110D,21.275,-1.89741,52.4295,Bicycle theft,1
E01010430,Wolverhampton 035D,43.265,-2.1189,52.5667,Bicycle theft,1
E01009576,Coventry 008A,23.773,-1.44958,52.4353,Bicycle theft,1
E01009282,Birmingham 100B,37.399,-1.92251,52.4327,Bicycle theft,1
E01009571,Coventry 015C,54.441,-1.49045,52.4262,Bicycle theft,1
E01009288,Birmingham 100C,23.574,-1.91974,52.4434,Bicycle theft,1
E01010428,Wolverhampton 035B,38.045,-2.12481,52.5707,Bicycle theft,1
E01009303,Birmingham 057E,46.272,-1.76862,52.4759,Bicycle theft,1
E01009302,Birmingham 069A,32.789,-1.76086,52.4733,Bicycle theft,1
E01009304,Birmingham 046A,46.1,-1.77463,52.4988,Bicycle theft,1
E01010184,Solihull 028B,14.926,-1.76089,52.3828,Bicycle theft,1
E01010411,Wolverhampton 033B,27.677,-2.05668,52.5513,Bicycle theft,1
E01010183,Solihull 029D,7.956,-1.8039,52.3758,Bicycle theft,1
E01009006,Birmingham 023C,34.044,-1.84248,52.5314,Bicycle theft,1
E01010416,Wolverhampton 027C,64.145,-2.06774,52.5679,Bicycle theft,1
E01009298,Birmingham 054D,52.592,-1.78749,52.4827,Bicycle theft,1
E01009562,Coventry 040C,11.531,-1.49945,52.3853,Bicycle theft,1
E01009563,Coventry 040D,2.717,-1.51201,52.3828,Bicycle theft,1
E01009296,Birmingham 100E,30.163,-1.91616,52.4387,Bicycle theft,1
E01008913,Birmingham 050B,67.372,-1.89721,52.4959,Bicycle theft,1
E01010128,Solihull 008D,42.811,-1.72437,52.4746,Bicycle theft,1
E01010127,Solihull 008C,33.044,-1.72863,52.4853,Bicycle theft,1
E01008936,Birmingham 111C,34.584,-1.88353,52.4253,Bicycle theft,1
E01009609,Coventry 005D,34.203,-1.4866,52.4334,Bicycle theft,1
E01010131,Solihull 008F,53.649,-1.73113,52.4728,Bicycle theft,1
E01008977,Birmingham 123A,36.782,-1.91704,52.414,Bicycle theft,1
E01010448,Wolverhampton 018F,43.613,-2.09527,52.5802,Bicycle theft,1
E01010129,Solihull 006B,53.819,-1.74387,52.4765,Bicycle theft,1
E01010119,Solihull 003B,8.817,-1.7618,52.5063,Bicycle theft,1
E01009255,Birmingham 080E,31.549,-1.98733,52.4536,Bicycle theft,1
E01010454,Wolverhampton 035G,37.888,-2.1194,52.5758,Bicycle theft,1
E01010124,Solihull 003D,11.351,-1.76855,52.5034,Bicycle theft,1
E01008909,Birmingham 041D,45.386,-1.90218,52.4988,Bicycle theft,1
E01010452,Wolverhampton 029D,38.901,-2.107,52.5701,Bicycle theft,1
E01010121,Solihull 001C,12.429,-1.77915,52.504,Bicycle theft,1
E01009257,Birmingham 080F,48.577,-1.99468,52.4549,Bicycle theft,1
E01008935,Birmingham 111B,60.175,-1.87358,52.4244,Bicycle theft,1
E01010145,Solihull 005A,24.46,-1.74483,52.4926,Bicycle theft,1
E01009584,Coventry 007D,35.464,-1.45566,52.4468,Bicycle theft,1
E01010439,Wolverhampton 001E,38.264,-2.10748,52.628,Bicycle theft,1
E01010146,Solihull 004A,39.487,-1.7517,52.4967,Bicycle theft,1
E01010149,Solihull 005D,27.206,-1.75634,52.487,Bicycle theft,1
E01010434,Wolverhampton 001A,27.242,-2.12263,52.6181,Bicycle theft,1
E01010147,Solihull 005B,54.083,-1.75105,52.4905,Bicycle theft,1
E01010142,Solihull 007B,64.431,-1.75389,52.4831,Bicycle theft,1
E01010440,Wolverhampton 001F,45.687,-2.11766,52.6257,Bicycle theft,1
E01010446,Wolverhampton 023E,37.802,-2.08252,52.5836,Bicycle theft,1
E01008910,Birmingham 050A,50.158,-1.88796,52.4969,Bicycle theft,1
E01010445,Wolverhampton 018D,58.022,-2.10117,52.589,Bicycle theft,1
E01010133,Solihull 011B,15.371,-1.78016,52.4468,Bicycle theft,1
E01010441,Wolverhampton 001G,41.822,-2.10967,52.6211,Bicycle theft,1
E01010139,Solihull 006C,31.277,-1.73782,52.489,Bicycle theft,1
E01010442,Wolverhampton 018A,42.871,-2.10308,52.5768,Bicycle theft,1
E01009273,Birmingham 034E,43.533,-1.9468,52.5098,Bicycle theft,1
E01009591,Coventry 002B,19.228,-1.51934,52.4498,Bicycle theft,1
